customer_id,first_name,last_name,rental_date,return_date,film_title,inventory_id 
326,JOSE,ANDREW,2005-08-19 01:38:18,2005-08-25 22:23:18,DRAGON SQUAD,1129
424,KYLE,SPURLOCK,2005-07-10 03:36:56,2005-07-11 08:35:56,DRAGON SQUAD,1130
21,MICHELLE,CLARK,2005-08-01 19:28:47,2005-08-03 00:41:47,DRAGON SQUAD,1130
370,WAYNE,TRUONG,2005-08-22 21:57:15,2005-08-29 16:28:15,DRAGON SQUAD,1130
312,MARK,RINEHART,2005-05-26 11:19:20,2005-05-31 11:56:20,DRAGONFLY STRANGERS,1131
267,MARGIE,WADE,2005-06-15 12:49:02,2005-06-17 15:20:02,DRAGONFLY STRANGERS,1131
146,JAMIE,RICE,2005-07-11 11:19:21,2005-07-19 07:35:21,DRAGONFLY STRANGERS,1131
196,ALMA,AUSTIN,2005-08-01 00:28:38,2005-08-06 02:23:38,DRAGONFLY STRANGERS,1131
546,KELLY,KNOTT,2005-08-22 00:41:24,2005-08-23 18:51:24,DRAGONFLY STRANGERS,1131
489,RICARDO,MEADOR,2005-07-30 22:24:46,2005-08-02 00:44:46,DRAGONFLY STRANGERS,1132
114,GRACE,ELLIS,2006-02-14 15:16:03,,DRAGONFLY STRANGERS,1132
284,SONIA,GREGORY,2005-05-31 20:13:45,2005-06-08 02:10:45,DRAGONFLY STRANGERS,1133
289,VIOLET,RODRIQUEZ,2005-06-17 03:08:59,2005-06-19 07:16:59,DRAGONFLY STRANGERS,1133
175,ANNETTE,OLSON,2005-07-06 06:12:52,2005-07-12 07:37:52,DRAGONFLY STRANGERS,1133
59,CHERYL,MURPHY,2005-07-28 14:45:45,2005-07-29 15:05:45,DRAGONFLY STRANGERS,1133
450,JAY,ROBB,2005-08-20 10:22:08,2005-08-21 12:04:08,DRAGONFLY STRANGERS,1133
259,LENA,JENSEN,2005-07-30 21:48:44,2005-08-08 22:36:44,DRAGONFLY STRANGERS,1134
437,RANDALL,NEUMANN,2005-08-20 14:22:46,2005-08-29 12:28:46,DRAGONFLY STRANGERS,1134
330,SCOTT,SHELLEY,2005-06-15 22:45:06,2005-06-22 22:48:06,DRAGONFLY STRANGERS,1135
236,MARCIA,DEAN,2005-07-06 17:07:54,2005-07-07 13:28:54,DRAGONFLY STRANGERS,1135
55,DORIS,REED,2005-07-27 03:33:17,2005-08-02 03:12:17,DRAGONFLY STRANGERS,1135
434,EDDIE,TOMLIN,2005-08-18 17:35:00,2005-08-27 12:18:00,DRAGONFLY STRANGERS,1135
593,RENE,MCALISTER,2005-07-30 23:31:31,2005-08-09 04:29:31,DREAM PICKUP,1136
305,RICHARD,MCCRARY,2005-08-17 11:51:39,2005-08-24 17:14:39,DREAM PICKUP,1136
300,JOHN,FARNSWORTH,2005-05-31 15:24:19,2005-06-08 21:18:19,DREAM PICKUP,1137
426,BRADLEY,MOTLEY,2005-06-18 02:11:38,2005-06-24 00:28:38,DREAM PICKUP,1137
265,JENNIE,TERRY,2005-07-12 05:06:39,2005-07-21 10:37:39,DREAM PICKUP,1137
174,YVONNE,WATKINS,2005-07-31 12:33:43,2005-08-04 14:15:43,DREAM PICKUP,1137
382,VICTOR,BARKLEY,2005-08-21 09:08:14,2005-08-30 05:27:14,DREAM PICKUP,1137
491,RICK,MATTOX,2005-06-15 01:48:58,2005-06-20 01:07:58,DREAM PICKUP,1138
284,SONIA,GREGORY,2005-07-07 05:10:08,2005-07-12 00:47:08,DREAM PICKUP,1138
42,CAROLYN,PEREZ,2005-07-29 23:30:03,2005-08-05 05:22:03,DREAM PICKUP,1138
17,DONNA,THOMPSON,2005-08-20 10:24:41,2005-08-22 04:44:41,DREAM PICKUP,1138
131,MONICA,HICKS,2005-05-25 08:26:13,2005-05-30 10:57:13,DREAM PICKUP,1139
246,MARIAN,MENDOZA,2005-06-17 09:20:36,2005-06-18 11:06:36,DREAM PICKUP,1139
523,HARVEY,GUAJARDO,2005-07-08 07:00:14,2005-07-16 08:38:14,DREAM PICKUP,1139
283,FELICIA,SUTTON,2005-07-30 23:12:53,2005-08-04 02:41:53,DREAM PICKUP,1139
180,STACY,CUNNINGHAM,2005-08-22 02:20:44,2005-08-26 08:02:44,DREAM PICKUP,1139
417,TRAVIS,ESTEP,2005-07-30 00:15:22,2005-07-31 00:53:22,DREAM PICKUP,1140
66,JANICE,WARD,2005-08-20 16:05:41,2005-08-22 15:13:41,DREAM PICKUP,1140
511,CHESTER,BENNER,2005-06-15 22:33:24,2005-06-18 02:27:24,DREAM PICKUP,1141
411,NORMAN,CURRIER,2005-07-07 13:49:03,2005-07-09 13:01:03,DREAM PICKUP,1141
334,RAYMOND,MCWHORTER,2005-07-31 05:04:08,2005-08-06 00:52:08,DREAM PICKUP,1141
550,GUY,BROWNLEE,2005-08-17 21:24:48,2005-08-23 22:10:48,DREAM PICKUP,1141
102,CRYSTAL,FORD,2005-07-10 00:54:46,2005-07-16 05:10:46,DRIFTER COMMANDMENTS,1142
217,AGNES,BISHOP,2005-07-29 04:16:00,2005-08-03 03:34:00,DRIFTER COMMANDMENTS,1142
546,KELLY,KNOTT,2005-08-17 11:17:21,2005-08-18 09:14:21,DRIFTER COMMANDMENTS,1142
235,JACKIE,LYNCH,2005-07-11 20:34:13,2005-07-13 19:49:13,DRIFTER COMMANDMENTS,1143
346,ARTHUR,SIMPKINS,2005-07-29 18:25:03,2005-08-07 18:56:03,DRIFTER COMMANDMENTS,1143
230,JOY,GEORGE,2005-08-17 01:04:29,2005-08-23 23:07:29,DRIFTER COMMANDMENTS,1143
239,MINNIE,ROMERO,2005-05-28 15:58:12,2005-05-30 21:54:12,DRIFTER COMMANDMENTS,1144
522,ARNOLD,HAVENS,2005-06-20 16:55:55,2005-06-29 13:49:55,DRIFTER COMMANDMENTS,1144
341,PETER,MENARD,2005-07-10 00:01:50,2005-07-10 20:43:50,DRIFTER COMMANDMENTS,1144
455,JON,WILES,2005-07-27 20:09:31,2005-07-29 23:38:31,DRIFTER COMMANDMENTS,1144
375,AARON,SELBY,2005-08-23 02:46:13,2005-08-26 23:34:13,DRIFTER COMMANDMENTS,1144
594,EDUARDO,HIATT,2005-06-18 06:33:48,2005-06-25 00:50:48,DRIFTER COMMANDMENTS,1145
433,DON,BONE,2005-07-12 19:30:42,2005-07-17 21:26:42,DRIFTER COMMANDMENTS,1145
296,RAMONA,HALE,2005-07-27 00:16:31,2005-08-03 22:19:31,DRIFTER COMMANDMENTS,1145
210,ELLA,OLIVER,2005-08-19 07:09:36,2005-08-22 05:01:36,DRIFTER COMMANDMENTS,1145
375,AARON,SELBY,2005-05-29 09:33:33,2005-05-31 11:45:33,DRIFTER COMMANDMENTS,1146
25,DEBORAH,WALKER,2005-06-21 20:53:31,2005-06-24 02:20:31,DRIFTER COMMANDMENTS,1146
337,JERRY,JORDON,2005-07-08 18:45:50,2005-07-11 18:23:50,DRIFTER COMMANDMENTS,1146
459,TOMMY,COLLAZO,2005-07-28 00:37:41,2005-08-04 19:38:41,DRIFTER COMMANDMENTS,1146
252,MATTIE,HOFFMAN,2006-02-14 15:16:03,,DRIFTER COMMANDMENTS,1146
89,JULIA,FLORES,2005-06-15 06:05:18,2005-06-24 07:40:18,DRIFTER COMMANDMENTS,1147
506,LESLIE,SEWARD,2005-07-08 08:59:34,2005-07-15 03:31:34,DRIFTER COMMANDMENTS,1147
306,CHARLES,KOWALSKI,2005-07-27 10:04:19,2005-07-28 09:43:19,DRIFTER COMMANDMENTS,1147
14,BETTY,WHITE,2005-08-20 11:20:12,2005-08-23 10:14:12,DRIFTER COMMANDMENTS,1147
351,JACK,FOUST,2005-07-06 16:26:04,2005-07-10 15:08:04,DRIVER ANNIE,1148
424,KYLE,SPURLOCK,2005-07-28 22:51:44,2005-07-29 17:13:44,DRIVER ANNIE,1148
245,COURTNEY,DAY,2006-02-14 15:16:03,,DRIVER ANNIE,1148
2,PATRICIA,JOHNSON,2005-08-02 10:43:48,2005-08-10 10:55:48,DRIVER ANNIE,1149
442,LEROY,BUSTAMANTE,2005-08-22 16:35:25,2005-08-23 14:06:25,DRIVER ANNIE,1149
87,WANDA,PATTERSON,2005-05-28 22:11:35,2005-06-01 23:58:35,DRIVER ANNIE,1150
415,GLENN,PULLEN,2005-06-21 01:01:29,2005-06-23 04:05:29,DRIVER ANNIE,1150
359,WILLIE,MARKHAM,2005-07-08 17:56:23,2005-07-17 21:40:23,DRIVER ANNIE,1150
471,DEAN,SAUER,2005-08-01 08:37:06,2005-08-03 07:25:06,DRIVER ANNIE,1150
43,CHRISTINE,ROBERTS,2005-08-21 05:29:55,2005-08-24 01:06:55,DRIVER ANNIE,1150
537,CLINTON,BUFORD,2005-07-10 06:08:14,2005-07-14 03:37:14,DRIVER ANNIE,1151
508,MILTON,HOWLAND,2005-08-02 18:00:09,2005-08-04 13:40:09,DRIVER ANNIE,1151
521,ROLAND,SOUTH,2005-08-17 17:45:00,2005-08-22 13:03:00,DRIVER ANNIE,1151
150,DANIELLE,DANIELS,2005-05-27 15:31:55,2005-06-01 11:47:55,DRIVER ANNIE,1152
570,IVAN,CROMWELL,2005-06-16 20:33:15,2005-06-18 02:31:15,DRIVER ANNIE,1152
247,STELLA,MORENO,2005-07-08 01:32:04,2005-07-10 22:11:04,DRIVER ANNIE,1152
245,COURTNEY,DAY,2005-07-27 10:01:41,2005-08-02 11:00:41,DRIVER ANNIE,1152
276,BRANDY,GRAVES,2005-08-18 01:17:32,2005-08-25 19:32:32,DRIVER ANNIE,1152
531,JAMIE,WAUGH,2005-07-27 16:00:00,2005-08-04 18:07:00,DRIVING POLISH,1153
178,MARION,SNYDER,2005-08-22 20:22:40,2005-08-26 00:35:40,DRIVING POLISH,1153
359,WILLIE,MARKHAM,2005-06-15 11:25:06,2005-06-17 16:10:06,DRIVING POLISH,1154
125,ETHEL,WEBB,2005-07-11 15:55:34,2005-07-19 17:25:34,DRIVING POLISH,1154
276,BRANDY,GRAVES,2005-07-30 08:48:20,2005-08-04 10:19:20,DRIVING POLISH,1154
473,JORGE,OLIVARES,2005-08-21 23:23:37,2005-08-26 23:24:37,DRIVING POLISH,1154
59,CHERYL,MURPHY,2005-08-02 18:48:29,2005-08-04 16:05:29,DRIVING POLISH,1155
462,WARREN,SHERROD,2005-08-20 01:32:04,2005-08-29 02:14:04,DRIVING POLISH,1155
152,ALICIA,MILLS,2005-05-27 06:48:33,2005-05-29 03:55:33,DRIVING POLISH,1156
568,ALBERTO,HENNING,2005-06-21 02:18:25,2005-06-27 00:59:25,DRIVING POLISH,1156
169,ERICA,MATTHEWS,2005-07-08 10:54:19,2005-07-10 08:00:19,DRIVING POLISH,1156
480,COREY,HAUSER,2005-07-30 17:53:39,2005-08-02 12:25:39,DRIVING POLISH,1156
195,VANESSA,SIMS,2005-08-21 23:11:23,2005-08-30 20:01:23,DRIVING POLISH,1156
307,JOSEPH,JOY,2005-07-08 19:13:50,2005-07-14 20:59:50,DRIVING POLISH,1157
509,RAUL,FORTIER,2005-08-02 04:38:17,2005-08-09 00:09:17,DRIVING POLISH,1157
330,SCOTT,SHELLEY,2005-08-18 22:17:04,2005-08-23 23:42:04,DRIVING POLISH,1157
167,SALLY,PIERCE,2005-05-30 12:16:40,2005-05-31 16:20:40,DRIVING POLISH,1158
581,VIRGIL,WOFFORD,2005-06-17 21:18:28,2005-06-20 21:05:28,DRIVING POLISH,1158
309,CHRISTOPHER,GRECO,2005-07-07 09:49:09,2005-07-11 15:14:09,DRIVING POLISH,1158
436,TROY,QUIGLEY,2005-07-27 23:28:47,2005-08-02 19:51:47,DRIVING POLISH,1158
93,PHYLLIS,FOSTER,2005-08-20 19:32:29,2005-08-26 16:59:29,DRIVING POLISH,1158
22,LAURA,RODRIGUEZ,2005-07-27 04:42:08,2005-08-02 00:53:08,DROP WATERFRONT,1159
30,MELISSA,KING,2005-08-22 10:39:51,2005-08-25 16:03:51,DROP WATERFRONT,1159
449,OSCAR,AQUINO,2005-05-26 15:47:40,2005-05-30 10:07:40,DROP WATERFRONT,1160
565,JAIME,NETTLES,2005-06-18 09:42:42,2005-06-25 14:28:42,DROP WATERFRONT,1160
494,RAMON,CHOATE,2005-07-08 04:36:21,2005-07-17 10:23:21,DROP WATERFRONT,1160
169,ERICA,MATTHEWS,2005-07-29 11:24:49,2005-07-31 15:03:49,DROP WATERFRONT,1160
472,GREG,ROBINS,2005-08-21 17:39:41,2005-08-25 14:07:41,DROP WATERFRONT,1160
418,JEFF,EAST,2005-07-31 02:14:35,2005-08-06 03:00:35,DROP WATERFRONT,1161
314,GEORGE,LINTON,2005-08-21 10:53:35,2005-08-25 10:40:35,DROP WATERFRONT,1161
86,JACQUELINE,LONG,2005-05-25 09:35:12,2005-05-29 04:16:12,DRUMLINE CYCLONE,1162
205,EILEEN,CARR,2005-06-16 18:01:36,2005-06-18 12:39:36,DRUMLINE CYCLONE,1162
460,LEON,BOSTIC,2005-07-12 16:33:44,2005-07-20 15:38:44,DRUMLINE CYCLONE,1162
74,DENISE,KELLY,2005-07-27 12:56:56,2005-08-05 09:19:56,DRUMLINE CYCLONE,1162
226,MAUREEN,LITTLE,2005-08-18 01:07:00,2005-08-22 21:01:00,DRUMLINE CYCLONE,1162
588,MARION,OCAMPO,2005-07-29 10:09:43,2005-08-03 08:14:43,DRUMLINE CYCLONE,1163
375,AARON,SELBY,2005-08-18 19:10:52,2005-08-19 15:46:52,DRUMLINE CYCLONE,1163
420,JACOB,LANCE,2005-06-19 11:42:04,2005-06-25 09:14:04,DRUMLINE CYCLONE,1164
198,ELSIE,KELLEY,2005-07-10 14:34:53,2005-07-17 11:50:53,DRUMLINE CYCLONE,1164
240,MARLENE,WELCH,2005-07-29 09:16:50,2005-08-04 11:34:50,DRUMLINE CYCLONE,1164
459,TOMMY,COLLAZO,2005-08-21 07:56:39,2005-08-27 04:52:39,DRUMLINE CYCLONE,1164
558,JIMMIE,EGGLESTON,2005-08-01 18:41:34,2005-08-06 12:41:34,DRUMS DYNAMITE,1165
275,CAROLE,BARNETT,2005-08-20 16:07:08,2005-08-24 16:43:08,DRUMS DYNAMITE,1165
450,JAY,ROBB,2005-06-18 06:37:57,2005-06-22 10:57:57,DRUMS DYNAMITE,1166
535,JAVIER,ELROD,2005-07-10 04:21:10,2005-07-16 02:58:10,DRUMS DYNAMITE,1166
263,HILDA,HOPKINS,2005-07-28 08:46:14,2005-08-04 06:13:14,DRUMS DYNAMITE,1166
255,IRMA,PEARSON,2005-08-19 17:33:50,2005-08-25 17:15:50,DRUMS DYNAMITE,1166
449,OSCAR,AQUINO,2005-06-20 07:51:51,2005-06-28 10:14:51,DRUMS DYNAMITE,1167
393,PHILIP,CAUSEY,2005-07-07 14:43:51,2005-07-15 18:04:51,DRUMS DYNAMITE,1167
340,PATRICK,NEWSOM,2005-08-01 22:39:27,2005-08-03 03:44:27,DRUMS DYNAMITE,1167
383,MARTIN,BALES,2005-08-22 23:51:23,2005-08-29 20:03:23,DRUMS DYNAMITE,1167
413,MARVIN,YEE,2005-07-08 01:30:46,2005-07-11 03:12:46,DRUMS DYNAMITE,1168
373,LOUIS,LEONE,2005-07-26 23:34:02,2005-08-05 01:27:02,DRUMS DYNAMITE,1168
30,MELISSA,KING,2005-08-18 03:27:11,2005-08-26 04:34:11,DRUMS DYNAMITE,1168
545,JULIO,NOLAND,2005-07-29 12:58:52,2005-08-03 08:19:52,DUCK RACER,1169
380,RUSSELL,BRINSON,2005-08-23 07:50:46,2005-08-26 07:59:46,DUCK RACER,1169
283,FELICIA,SUTTON,2005-06-19 12:35:21,2005-06-22 16:58:21,DUCK RACER,1170
511,CHESTER,BENNER,2005-07-09 09:03:14,2005-07-14 04:20:14,DUCK RACER,1170
161,GERALDINE,PERKINS,2005-08-02 00:18:07,2005-08-10 06:16:07,DUCK RACER,1170
488,SHANE,MILLARD,2005-08-22 21:15:29,2005-08-24 02:56:29,DUCK RACER,1170
216,NATALIE,MEYER,2005-08-01 11:16:05,2005-08-03 05:37:05,DUDE BLINDNESS,1171
223,MELINDA,FERNANDEZ,2005-08-19 05:02:46,2005-08-23 01:08:46,DUDE BLINDNESS,1171
234,CLAUDIA,FULLER,2005-05-31 17:23:44,2005-06-01 15:02:44,DUDE BLINDNESS,1172
128,MARJORIE,TUCKER,2005-06-19 00:19:21,2005-06-25 01:46:21,DUDE BLINDNESS,1172
27,SHIRLEY,ALLEN,2005-07-10 11:45:48,2005-07-13 16:40:48,DUDE BLINDNESS,1172
563,KEN,PREWITT,2005-07-29 21:47:40,2005-08-04 01:18:40,DUDE BLINDNESS,1172
265,JENNIE,TERRY,2005-08-21 15:51:38,2005-08-26 15:35:38,DUDE BLINDNESS,1172
368,HARRY,ARCE,2005-06-15 22:53:30,2005-06-23 01:00:30,DUDE BLINDNESS,1173
323,MATTHEW,MAHAN,2005-07-10 08:12:53,2005-07-11 05:48:53,DUDE BLINDNESS,1173
138,HAZEL,WARREN,2005-07-31 15:49:40,2005-08-08 11:11:40,DUDE BLINDNESS,1173
270,LEAH,CURTIS,2005-08-23 07:10:22,2005-08-28 06:51:22,DUDE BLINDNESS,1173
260,CHRISTY,VARGAS,2005-05-31 14:13:59,2005-06-07 15:49:59,DUDE BLINDNESS,1174
338,DENNIS,GILMAN,2005-06-16 20:58:59,2005-06-20 21:31:59,DUDE BLINDNESS,1174
531,JAMIE,WAUGH,2005-07-12 15:08:28,2005-07-13 14:25:28,DUDE BLINDNESS,1174
515,ANDRE,RAPP,2005-07-31 22:54:30,2005-08-03 00:43:30,DUDE BLINDNESS,1174
494,RAMON,CHOATE,2005-08-22 14:29:11,2005-08-30 17:48:11,DUDE BLINDNESS,1174
415,GLENN,PULLEN,2005-07-10 08:10:08,2005-07-11 05:22:08,DUFFEL APOCALYPSE,1175
570,IVAN,CROMWELL,2005-07-30 20:09:00,2005-08-01 23:35:00,DUFFEL APOCALYPSE,1175
595,TERRENCE,GUNDERSON,2005-08-17 09:04:02,2005-08-21 12:22:02,DUFFEL APOCALYPSE,1175
318,BRIAN,WYMAN,2005-06-21 10:24:35,2005-06-22 13:51:35,DUFFEL APOCALYPSE,1176
354,JUSTIN,NGO,2005-07-11 03:58:39,2005-07-13 23:08:39,DUFFEL APOCALYPSE,1176
432,EDWIN,BURK,2005-07-28 03:07:09,2005-07-29 08:30:09,DUFFEL APOCALYPSE,1176
177,SAMANTHA,DUNCAN,2005-08-21 00:21:29,2005-08-22 04:01:29,DUFFEL APOCALYPSE,1176
351,JACK,FOUST,2005-07-09 14:55:07,2005-07-12 10:05:07,DUMBO LUST,1177
526,KARL,SEAL,2005-07-27 14:27:13,2005-07-30 09:27:13,DUMBO LUST,1177
545,JULIO,NOLAND,2005-08-23 05:55:22,2005-08-24 11:45:22,DUMBO LUST,1177
59,CHERYL,MURPHY,2005-07-07 20:46:45,2005-07-16 21:54:45,DUMBO LUST,1178
156,BERTHA,FERGUSON,2005-08-02 22:36:00,2005-08-09 16:36:00,DUMBO LUST,1178
411,NORMAN,CURRIER,2005-08-22 07:52:41,2005-08-29 02:35:41,DUMBO LUST,1178
471,DEAN,SAUER,2005-06-18 12:25:29,2005-06-23 11:35:29,DURHAM PANKY,1179
195,VANESSA,SIMS,2005-07-07 13:01:35,2005-07-15 13:05:35,DURHAM PANKY,1179
491,RICK,MATTOX,2005-07-28 03:20:47,2005-08-06 06:07:47,DURHAM PANKY,1179
397,JIMMY,SCHRADER,2005-08-18 23:29:25,2005-08-23 20:32:25,DURHAM PANKY,1179
285,MIRIAM,MCKINNEY,2005-07-28 20:56:18,2005-08-01 21:56:18,DURHAM PANKY,1180
129,CARRIE,PORTER,2005-08-20 16:42:53,2005-08-23 20:30:53,DURHAM PANKY,1180
282,JENNY,CASTRO,2005-07-07 21:56:53,2005-07-11 19:28:53,DURHAM PANKY,1181
19,RUTH,MARTINEZ,2005-07-31 23:40:35,2005-08-09 00:46:35,DURHAM PANKY,1181
58,JEAN,BELL,2005-08-20 18:52:43,2005-08-21 19:11:43,DURHAM PANKY,1181
296,RAMONA,HALE,2005-06-16 10:11:46,2005-06-20 13:51:46,DURHAM PANKY,1182
321,KEVIN,SCHULER,2005-07-07 15:17:50,2005-07-08 11:42:50,DURHAM PANKY,1182
3,LINDA,WILLIAMS,2005-07-28 18:17:14,2005-07-30 18:22:14,DURHAM PANKY,1182
596,ENRIQUE,FORSYTHE,2005-08-19 03:17:08,2005-08-23 03:44:08,DURHAM PANKY,1182
84,SARA,PERRY,2005-05-29 08:28:18,2005-06-06 09:21:18,DURHAM PANKY,1183
5,ELIZABETH,BROWN,2005-06-20 18:38:22,2005-06-26 00:00:22,DURHAM PANKY,1183
526,KARL,SEAL,2005-07-11 22:49:50,2005-07-14 18:29:50,DURHAM PANKY,1183
147,JOANNE,ROBERTSON,2005-08-01 18:41:28,2005-08-10 14:30:28,DURHAM PANKY,1183
314,GEORGE,LINTON,2005-08-22 01:12:44,2005-08-24 01:42:44,DURHAM PANKY,1183
491,RICK,MATTOX,2005-06-20 11:52:49,2005-06-22 07:00:49,DURHAM PANKY,1184
567,ALFREDO,MCADAMS,2005-07-08 22:57:10,2005-07-11 01:26:10,DURHAM PANKY,1184
433,DON,BONE,2005-07-28 08:31:23,2005-08-03 05:08:23,DURHAM PANKY,1184
518,GABRIEL,HARDER,2005-08-20 23:57:24,2005-08-28 21:49:24,DURHAM PANKY,1184
450,JAY,ROBB,2005-06-18 23:10:11,2005-06-24 18:40:11,DURHAM PANKY,1185
99,EMILY,DIAZ,2005-07-07 18:50:47,2005-07-12 16:38:47,DURHAM PANKY,1185
496,TYLER,WREN,2005-08-02 20:44:33,2005-08-05 22:58:33,DURHAM PANKY,1185
103,GLADYS,HAMILTON,2005-08-21 06:58:49,2005-08-25 11:29:49,DURHAM PANKY,1185
328,JEFFREY,SPEAR,2005-05-30 03:09:11,2005-06-03 21:27:11,DWARFS ALTER,1186
194,KRISTEN,CHAVEZ,2005-06-18 20:01:43,2005-06-25 15:04:43,DWARFS ALTER,1186
298,ERIKA,PENA,2005-07-09 13:26:28,2005-07-12 14:00:28,DWARFS ALTER,1186
127,ELAINE,STEVENS,2005-08-01 00:35:25,2005-08-07 06:04:25,DWARFS ALTER,1186
21,MICHELLE,CLARK,2006-02-14 15:16:03,,DWARFS ALTER,1186
566,CASEY,MENA,2005-06-16 08:26:56,2005-06-25 06:17:56,DWARFS ALTER,1187
351,JACK,FOUST,2005-07-10 20:58:22,2005-07-17 01:15:22,DWARFS ALTER,1187
357,KEITH,RICO,2005-07-28 19:28:58,2005-07-31 00:45:58,DWARFS ALTER,1187
168,REGINA,BERRY,2005-08-18 23:50:24,2005-08-21 02:31:24,DWARFS ALTER,1187
575,ISAAC,OGLESBY,2005-05-29 13:19:43,2005-06-01 18:51:43,DYING MAKER,1188
28,CYNTHIA,YOUNG,2005-06-16 01:24:08,2005-06-18 06:24:08,DYING MAKER,1188
89,JULIA,FLORES,2005-07-08 15:01:25,2005-07-17 15:16:25,DYING MAKER,1188
532,NEIL,RENNER,2005-08-01 18:47:56,2005-08-07 19:26:56,DYING MAKER,1188
163,CATHY,SPENCER,2005-08-17 16:56:28,2005-08-18 15:09:28,DYING MAKER,1188
363,ROY,WHITING,2005-06-17 00:05:22,2005-06-20 21:09:22,DYING MAKER,1189
38,MARTHA,GONZALEZ,2005-07-07 16:36:16,2005-07-10 13:59:16,DYING MAKER,1189
421,LEE,HAWKS,2005-08-02 14:02:19,2005-08-07 14:03:19,DYING MAKER,1189
45,JANET,PHILLIPS,2005-08-21 16:52:03,2005-08-28 19:43:03,DYING MAKER,1189
236,MARCIA,DEAN,2005-07-08 14:05:58,2005-07-10 18:35:58,DYING MAKER,1190
75,TAMMY,SANDERS,2005-08-01 16:28:07,2005-08-07 21:22:07,DYING MAKER,1190
474,DUSTIN,GILLETTE,2005-08-18 03:19:29,2005-08-23 07:39:29,DYING MAKER,1190
563,KEN,PREWITT,2005-05-29 10:31:56,2005-06-01 14:53:56,DYING MAKER,1191
562,WALLACE,SLONE,2005-06-19 13:54:30,2005-06-20 12:31:30,DYING MAKER,1191
132,ESTHER,CRAWFORD,2005-07-08 04:49:15,2005-07-14 00:00:15,DYING MAKER,1191
85,ANNE,POWELL,2005-08-01 04:56:10,2005-08-01 23:22:10,DYING MAKER,1191
92,TINA,SIMMONS,2005-08-17 13:24:55,2005-08-22 12:50:55,DYING MAKER,1191
99,EMILY,DIAZ,2005-07-08 06:26:04,2005-07-09 10:31:04,DYNAMITE TARZAN,1192
495,CHARLIE,BESS,2005-08-01 21:23:37,2005-08-09 20:18:37,DYNAMITE TARZAN,1192
5,ELIZABETH,BROWN,2005-08-19 09:45:41,2005-08-24 09:11:41,DYNAMITE TARZAN,1192
281,LEONA,OBRIEN,2005-07-08 07:15:14,2005-07-11 01:32:14,DYNAMITE TARZAN,1193
389,ALAN,KAHN,2005-08-01 01:07:27,2005-08-09 00:42:27,DYNAMITE TARZAN,1193
471,DEAN,SAUER,2005-08-22 15:51:12,2005-08-24 19:23:12,DYNAMITE TARZAN,1193
165,LORRAINE,STEPHENS,2005-07-11 00:09:17,2005-07-14 19:18:17,DYNAMITE TARZAN,1194
80,MARILYN,ROSS,2005-08-01 04:29:29,2005-08-04 08:12:29,DYNAMITE TARZAN,1194
48,ANN,EVANS,2005-08-21 12:21:25,2005-08-26 14:35:25,DYNAMITE TARZAN,1194
475,PEDRO,CHESTNUT,2005-07-28 23:26:31,2005-08-06 03:26:31,DYNAMITE TARZAN,1195
403,MIKE,WAY,2005-08-19 00:20:36,2005-08-28 02:43:36,DYNAMITE TARZAN,1195
320,ANTHONY,SCHWAB,2005-07-27 03:50:03,2005-08-04 04:36:03,DYNAMITE TARZAN,1196
542,LONNIE,TIRADO,2005-08-17 15:37:45,2005-08-23 18:31:45,DYNAMITE TARZAN,1196
124,SHEILA,WELLS,2005-05-29 13:23:26,2005-05-30 07:53:26,DYNAMITE TARZAN,1197
321,KEVIN,SCHULER,2005-06-21 16:20:47,2005-06-24 19:09:47,DYNAMITE TARZAN,1197
366,BRANDON,HUEY,2005-07-12 14:17:55,2005-07-21 10:11:55,DYNAMITE TARZAN,1197
116,VICTORIA,GIBSON,2005-07-27 10:13:41,2005-07-29 11:07:41,DYNAMITE TARZAN,1197
53,HEATHER,MORRIS,2005-08-18 15:49:08,2005-08-24 11:03:08,DYNAMITE TARZAN,1197
582,ANDY,VANHORN,2005-06-20 14:20:42,2005-06-24 19:01:42,DYNAMITE TARZAN,1198
26,JESSICA,HALL,2005-07-07 21:28:46,2005-07-08 17:04:46,DYNAMITE TARZAN,1198
241,HEIDI,LARSON,2005-08-01 09:04:58,2005-08-08 06:24:58,DYNAMITE TARZAN,1198
226,MAUREEN,LITTLE,2005-08-21 21:22:56,2005-08-25 01:53:56,DYNAMITE TARZAN,1198
427,JESUS,MCCARTNEY,2005-07-09 23:37:09,2005-07-15 23:57:09,DYNAMITE TARZAN,1199
109,EDNA,WEST,2005-07-30 13:39:42,2005-07-31 19:20:42,DYNAMITE TARZAN,1199
386,TODD,TAN,2005-08-23 19:06:04,2005-08-26 18:39:04,DYNAMITE TARZAN,1199
336,JOSHUA,MARK,2005-06-19 14:50:19,2005-06-20 14:33:19,EAGLES PANKY,1200
404,STANLEY,SCROGGINS,2005-07-08 07:46:53,2005-07-16 12:43:53,EAGLES PANKY,1200
280,TRACEY,BARRETT,2005-08-01 23:49:33,2005-08-10 05:37:33,EAGLES PANKY,1200
265,JENNIE,TERRY,2005-08-18 07:17:55,2005-08-21 11:35:55,EAGLES PANKY,1200
43,CHRISTINE,ROBERTS,2005-05-28 20:08:47,2005-05-29 14:57:47,EAGLES PANKY,1201
590,SETH,HANNON,2005-06-20 07:33:29,2005-06-29 12:48:29,EAGLES PANKY,1201
